time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,-1.3475715926201692,0.12759167198157714,15.587262935123732,6.229318175927588,0.07131634493714145,0.0,-1.5909757699538583,-0.10561467496371457,3.944471653978722,-0.12875096406702027,-0.1035495689765061,0.0,450.6563708851718,450.2360328798098,447.79717436626083,449.49177851535916
2.4600000000000017,-1.4444082267150513,0.12028011821421898,15.824413538290855,6.230965702836723,0.07383813981791398,0.0,-1.6371800789957065,-0.13797725844015876,3.9604461009664043,-0.0963935542173263,-0.13714805323247756,0.0,427.157826159858,424.2701888592574,425.63877851445073,428.3861049289596
2.520000000000002,-1.5445890269882718,0.11062423807963154,16.07022882428651,6.225404750410938,0.06561937775195403,0.0,-1.7011085330863411,-0.1845375354259156,4.232465666469795,-0.10290084762295698,-0.13997889399957084,0.0,503.43385221882176,503.213738039574,504.42876514669734,503.95151637554636
2.580000000000002,-1.6477625032408427,0.09861615961625383,16.322379929216112,6.219218767462852,0.05845493390256706,0.0,-1.7375121850882078,-0.21623237889284252,4.172824832061221,-0.10400277581191752,-0.1534092006816829,0.0,404.38506950252196,403.15146118451116,402.4634851671531,402.3532294673248
2.640000000000002,-1.7532374515122302,0.08435102166076024,16.574974561575015,6.214259826715667,0.049278718977192604,0.0,-1.777452645466786,-0.2597325716035356,4.2467743674760765,-0.11766094980246894,-0.15681088923424658,0.0,446.31762933815094,446.01741201759984,447.66900468490115,446.545826114878
2.700000000000002,-1.8610632802094933,0.06719451259162088,16.834680909019568,6.2109398944387095,0.040381871502053635,0.0,-1.8157592640945877,-0.31250450524967766,4.4095378047060345,-0.09764354659253302,-0.1500835396893913,0.0,473.6553058358773,474.15150056872045,473.6668684054261,475.19384773693645
2.760000000000002,-1.9709633424591222,0.04686295153458466,17.10317395948999,6.206222231440703,0.0331728806554894,0.0,-1.846813425684836,-0.3656942323661677,4.539739432017591,-0.08708168484298949,-0.13655477881586184,0.0,464.4693811228869,465.5104995374416,465.8211987735599,466.6394168472938
2.820000000000002,-2.0825330713230206,0.023371534023837605,17.37782614092924,6.202442322659408,0.0274609039124023,0.0,-1.8716568640790539,-0.4176899250848045,4.615039160972449,-0.10150498733747637,-0.15505309547813126,0.0,450.49617622538034,448.97897007421125,450.44721227036297,449.27216272914234
2.880000000000002,-2.19549444208277,-0.0033411687477629807,17.657363902405372,6.200368629329084,0.021986406039567363,0.0,-1.8931760673161566,-0.4729363456911133,4.702546037404952,-0.08071845339695233,-0.13478585709293436,0.0,452.8708866112739,454.47820731857223,453.89113617090635,455.5490922985215
2.940000000000002,-2.309634822834865,-0.03339610717562141,17.941863874098114,6.195604130482408,0.01613917243206675,0.0,-1.9109357084416823,-0.529344111139558,4.780458977070078,-0.07862134462290263,-0.11954797164603692,0.0,451.50018807470735,452.71295946504637,451.7070890809441,451.87116252366667
3.000000000000002,-2.4246921912988317,-0.06669336526346942,18.228562916990235,6.1969819741018615,0.009757371511696533,0.0,-1.9237979907039098,-0.5804754247546969,4.776243132299472,-0.05275046090047815,-0.13056565804184594,0.0,426.44387507938666,425.48706146332967,425.6078345916647,427.81264460831704
3.0600000000000023,-2.540444968257644,-0.10338743190395877,18.51890913191045,6.193910336011857,0.0023175048217138894,0.0,-1.9338779205071166,-0.642947540726492,4.901449563735661,-0.05039442830010422,-0.13874727460969194,0.0,467.02701370198974,466.3729160619456,467.060336403439,467.2424721952923
3.1200000000000023,-2.656660032883242,-0.14394754832075282,18.81735289440542,6.191154652535593,6.28104970341613,0.0,-1.9394721982850702,-0.7092960453501732,5.046036488079651,-0.057391153337670225,-0.11835996715149363,0.0,472.78731552618115,474.34084880386087,474.24584970144275,473.7064350058562
